"","NOS.NS.1","NOS.NS.2","NOS.NS.3","NOS.LA.1","NOS.LA.2","NOS.LA.3","S.NS.1","S.NS.2","S.NS.3","S.LA.1","S.LA.2","S.LA.3"
"207172_s_at",7.94464019423004,7.35712727403494,7.02163032169776,7.30137377350572,7.62268450249884,6.44896114316233,7.90871719592078,6.83173331727189,6.71665394631225,7.89264339140647,7.415587244696,7.00475651252062
"1555797_a_at",8.84475155609118,7.93379364621809,8.27719175254607,8.3108012286697,8.12051104326658,7.75644773438307,8.94500594669165,7.81369536124785,7.83877290753564,9.22643863688831,8.6703605859322,8.3195550509316
"239170_at",5.16834591826254,4.64665853965028,5.09231065370739,4.39575804814429,4.73344891235803,4.4349867823974,5.46049009750766,4.22213492292694,4.53527091416723,5.61133384689401,4.87063552552697,4.69443158095978
"200729_s_at",10.2639410469878,9.0994844485805,9.47864045074639,9.55308798446381,9.47267235541618,8.55773152920612,10.0258311783293,8.75317035934648,8.77318934306544,10.2868117359751,9.68687344093574,9.28746462930913
"1556639_at",2.93503283494531,3.065333245133,3.04630330997498,2.91600289978729,3.1504514987981,3.234389120771,2.68949261594783,2.7215617494646,3.22876986983657,2.69028730684422,2.77709288450168,3.20017858349114
"244490_at",6.45768623457586,5.71258917924454,5.34380615269033,6.17107094666122,5.99504880406887,4.51003298376976,5.66433676957282,5.18535580446334,5.32437007581641,5.63864623514233,5.55355182291343,6.01366369266836
"236451_at",5.38016735234566,5.26554177435395,5.88228605770276,4.97825936465394,5.7774579995254,4.89235692187818,5.76570658256834,4.96789893104773,4.98220910743383,5.62138127163083,5.21546964341887,5.1411080131277
"232509_at",4.44844426438501,4.59946029473051,4.69660858229673,4.53671543223338,4.58663245632952,4.909536154206,4.32142405734299,4.37387713657437,5.07931725963819,4.35238643161606,4.87949246892535,4.88451314878342
"222315_at",5.37449248684329,6.15970848278554,5.33367370636833,5.67905839759548,6.23041588159012,5.27231914577608,5.84974193471497,5.95886520780177,6.08924640344174,5.51719090210456,5.59915970308872,5.74911105440246
"205180_s_at",6.10875826804409,5.24516864130342,5.40106425399006,5.6221869088368,5.29469523709786,5.7751984736517,5.13290122816535,5.6386802951461,5.62029341765862,5.62623517104655,5.78643397479663,5.87414127375565
"227236_at",5.66734336191159,4.78587442437401,5.18821450162429,5.01497825827826,4.66011349515433,4.55478203138449,5.44276229801045,5.22736470029499,5.17480486538307,5.4901117607803,5.01658068414285,5.02111709647445
"201490_s_at",8.49398041271601,8.75692252507675,9.40620067164997,9.13710477409955,8.73877344285311,8.97031950223777,9.40468507372348,9.18038123285645,8.92345465412579,9.31141125050065,9.38595007180076,9.00506031993389
"210148_at",4.25197263291511,3.33761222465413,3.81643303378037,3.96469372006119,3.52967115678806,2.69188367628959,4.87892813958035,3.2769151689046,2.80931397998567,5.43847648724034,4.21608055437399,3.24680774869105
"202206_at",8.00450011709222,7.46188076028116,8.08038116991329,7.82376681405673,7.70594950681269,7.56831777871786,8.07448773020952,7.55679342098344,7.6355340360168,8.26187176747651,8.12280810344557,7.83091980984556
"228723_at",6.45419522279838,6.52912305633141,7.10856013442052,6.52477032876958,6.36021324017371,7.02902480173163,6.54509117260379,7.14120438407348,6.36661347238438,6.9275017603527,6.60428263938478,6.40769142642
"205590_at",8.95984065288259,8.07896884775579,8.32563063236196,8.45122485626831,8.057298136165,8.43088856803511,8.12011694877473,8.52980929519617,8.57091685776496,8.62452644555236,8.83637419596264,8.92775509810264
"214318_s_at",5.26823892141856,4.71164606660189,5.47526153757533,5.2793142837087,5.12644608721119,4.75571628543708,5.73889167293699,5.24822465150072,4.84978761502675,5.47028299208541,5.38231121084301,4.32960856247669
"1555167_s_at",6.87782057304464,5.79380226962669,6.78867904174964,6.69330036409381,5.9284486594016,5.90955281129477,7.55386341379584,6.01576646663952,6.30228484230192,7.47745462455065,7.44698762513891,6.85676869796909
"211738_x_at",4.19374201878823,4.13454872631672,4.26178717814145,3.85839037750591,3.66881684418978,4.2750986389121,4.17571454830501,3.74429310013401,4.43831548183385,3.75775461309422,4.06214940002607,4.75896899358568
"206238_s_at",5.56623900345981,5.46188784726204,5.68611016534383,5.53952110240328,5.56037342391139,5.10915746679069,5.84158773932709,5.06364247008174,5.5173605452128,6.01697618008763,5.78273214305865,5.20467194892769
"215984_s_at",6.31566188755213,6.45772497566181,6.39032157850481,6.4423676317528,6.48255377408029,5.7887029058638,6.76910983902199,6.63714683463204,6.10865172403487,6.94238492326637,6.6194122453949,6.16469701767651
"228834_at",9.09906848974523,9.39525340586279,9.20818698504877,8.5280316988046,8.96609718045945,8.41406150306246,9.44418090084611,8.40105113797769,8.8541360953871,9.21947998443979,9.45888267154341,9.52780192988421
"215483_at",6.77899632109612,6.7462540652039,6.61917611785375,6.95548841923203,7.07946841542109,6.94912130444143,6.61869621855851,8.02065526685474,7.39470294605473,6.62264299314479,7.37440877105611,6.93832384758849
"201514_s_at",7.28064657720568,6.74004529416202,6.38523669182048,7.15889374701886,7.21337917995712,6.06220701116931,7.13625710034744,6.9077145228186,6.36245727676957,7.49159492688067,7.35105582020199,6.37563459852785
"205018_s_at",7.43452828019204,5.55200837697484,6.64890187521626,6.88124938166259,6.14714703932362,5.1421635515035,7.84364790114754,5.3498042658446,5.62186575819519,8.1338535161863,6.97197303474375,6.66382076463097
"206470_at",6.06698968689129,4.55256652906302,4.76452237143858,4.88326555685,5.26718304396802,4.87193550737472,5.72611725304727,4.34048341207591,4.61927457569553,5.90062905452107,5.35541015106489,5.26440365836708
"1553589_a_at",7.91399285424739,8.4225172249634,8.70078345907253,8.62634136515613,8.29522182812589,8.58409139012018,8.88158289401015,9.34220323215306,8.6651504670518,9.04367427137458,9.13604599735256,8.5171136771188
"201444_s_at",9.93963108004282,9.38528007702751,9.65609700298439,9.64628906786609,9.56447873951022,9.02152140464771,10.1450509101448,9.13298186654838,9.25716075540501,10.1261586145795,9.91710605893323,9.56021967989673
"239246_at",6.53061242553108,6.74016232418091,6.24418821932922,6.18777742086303,6.56869864203353,6.21509779440232,6.29331251411129,6.64288560372492,6.05645170644974,6.05779832874139,6.07979470380641,5.81774008340546
"224563_at",6.13931024119965,5.5213861145844,5.17096172666146,5.60685237107407,6.02618474143488,5.23896033412041,5.59078717323863,5.67072913985067,4.90880294077757,5.7402297703808,5.34917490159208,5.58850965939117
"220446_s_at",3.98882033882559,4.18082661616916,4.46525043014067,3.57721503008074,3.85928563485312,4.47057184355194,4.07724178259726,4.12391232467412,4.36762728986784,3.68078040126325,4.13573678737225,4.53279829112903
"229061_s_at",5.70675080714367,5.30478959428093,5.56981697328924,5.67916648634627,5.58703947946083,4.97347890944484,5.59149061079324,5.00902149894728,4.87185536962645,5.88266099305764,5.44301476136437,4.95356389906123
"211804_s_at",4.74882096238704,5.28065316713979,4.62245565009641,5.31871099108067,5.41202974380005,4.44373411918214,5.22365774232195,5.04513009451314,4.81281886935275,5.12991029912254,5.40880449161013,4.71110829769786
"207788_s_at",6.47902432554804,6.39136174211404,5.99612834442897,6.61097232955741,6.19226153131665,5.87311166107192,6.84889556395796,6.40888307919148,5.44953852531708,6.7093318373589,6.32609737021525,6.02880454099971
"205728_at",5.42137263367578,5.38453144882945,5.33196835691715,5.07135635354389,5.05722004160057,5.14777280022665,5.01497825827826,5.2187570494168,5.69794007521527,4.86513656671166,4.71104002926606,4.77525056631044
"209936_at",6.08208137069595,5.60592790218585,5.29661354072831,5.83090555581615,5.76035575934392,5.25654041698697,5.94096817653321,5.29661354072831,4.88502251821152,6.48271605045335,5.25152536079075,5.09954079567302
"226319_s_at",6.74895256491052,6.24195328765548,6.2741961034904,6.83678522359277,6.65480941495689,5.96484141374713,7.01400305284138,6.49246353470859,5.81490600198596,7.14783751321354,6.58844451383536,5.93343341658189
"230294_at",4.4014458826943,5.0430448984212,5.4956858405225,4.92758600993209,4.67100130084651,5.25166192849077,4.91562799110792,4.99656299114685,5.27333900432829,4.68680628102195,5.03265128865323,5.20669201561476
"241256_at",3.25565084622213,3.47983005723769,3.80114057500545,3.60986368882402,3.29930475934926,3.29018198102447,3.30704888654885,3.64250415103953,3.90989159760157,3.3798824319748,3.77305347302115,3.81680940058809
"228620_at",6.26083096773607,5.70632220855692,5.82651291928731,5.50217028789567,6.42052885657123,5.14112771051977,5.36795985138623,5.69917104101706,5.0898605401756,5.94467427374414,6.2502204138043,5.70035940264656
"1561530_at",7.3941813653938,8.24447926125371,7.61470490851248,7.81705477676107,8.06587321982739,7.78396300993133,8.09503994307236,8.28734448101038,7.70530840249405,7.35092497862945,7.44696304441315,7.46178452616217
"238165_at",4.5268910162661,5.04377924536999,4.83048005959894,4.73131081131765,4.84499511379465,5.0869910632441,4.34933482504694,4.90985003843047,5.20241782411783,4.52661894917307,4.61996488775241,5.01095974920137
"238069_at",6.6118608680796,7.14629953150288,6.82802765896921,6.33804793763424,7.17408870838015,6.62114509755593,6.76910983902199,6.60254993491175,6.70951491670348,6.81785002004536,6.21699478673545,6.17616283584189
"236282_at",4.95221172022997,5.16924587030594,5.39139274486763,5.00910324663042,5.22110219077683,5.5870667806769,4.93666318882142,4.94165228042277,5.82320948464353,4.84839122128923,5.07535667630949,5.72023009363369
"1560550_at",4.39802303857671,4.38435019764524,4.85538131160995,4.39130334834151,4.28391359374384,5.14157040859758,4.35929823502183,4.47686317294336,5.14467261791432,4.32619755597191,4.55327103033959,5.07433396933205
"1559620_at",3.13455666612825,3.43263168213015,4.06282553492339,3.93131737001609,3.45973012015133,3.75556694384276,3.70007670560605,3.51875224059986,3.95686279179245,3.63018684274949,4.12085796520553,3.69081792429275
"1569785_at",3.1726503111583,3.74203371232178,3.80619934297517,3.2817500250155,4.23798161061963,3.65810595018069,4.00745348487821,3.39777011557292,3.77004164245863,3.67503926475294,3.85431438575767,4.09165090015437
"240361_at",4.57373748480326,4.64793578600905,5.24537905577959,4.95567403765577,4.54658962175148,4.44136066412386,5.01497825827826,5.08901945395872,5.17292984820761,5.02678648084935,4.59017578268841,4.5087529457919
"229716_at",5.37480419767629,5.54220160777423,5.76592273141067,5.70429779215231,5.12251914981407,5.91022343153026,5.58258763436102,5.41485318390319,6.20918293698646,5.15444589008333,5.29360286108114,6.09460236247966
"1559861_at",3.5512501824613,3.67225918800923,3.89928947447054,3.88885724977808,3.72032029817053,4.2683591404185,4.1054979581056,3.89759637664604,4.40405442717992,3.3859384127923,3.71757196981126,4.14545538502615
"242873_at",4.86397891944338,5.02048366669436,5.56222064837539,5.53147503806952,4.96564634282791,5.73744215953813,5.35012387387115,5.44772560373088,5.49761524041794,5.27707967761123,5.13316384211478,4.89124587006749
"236595_at",5.88876809151263,4.9591418735336,6.29500064039518,5.92827555791607,4.9782086337644,5.33187384651967,5.4564318403928,5.86464611033509,6.57344443131862,5.25891455057027,5.56932001177397,5.96830223983222
"236787_at",4.94995728981048,3.77018368651228,3.97204923780191,4.02865835253745,3.59711388973341,4.03760587864805,3.80924810932737,3.9530956249414,4.28510246371126,4.05698791391477,4.28295186947554,4.58402548960674
"1560496_at",5.58461945949947,5.66920442270535,5.95174182495851,5.63967046139946,5.48318906899939,6.17222396289709,5.78113300649965,5.38050100005554,6.36220861333824,5.34758351796218,5.62169527189267,6.02676414388827
"230390_at",3.83530462147497,4.26903986593609,3.82694817951562,3.78805551163795,3.84835573505246,4.20537767590453,3.69776219004411,4.15719576563452,3.95455193938151,3.77525652244925,4.35818013939543,4.27509863891209
"230386_at",5.3741410485219,6.07609730169857,5.84375899621563,5.27517204861322,5.82862904326836,6.2157982283312,5.83567185640119,5.91166302674735,6.22745168555437,5.51966670556058,5.72648595953008,6.02102111287282
"239882_at",4.19936736513872,4.72052805236781,4.68365274257676,4.24542777446481,4.64360298165993,4.49690008072795,4.36167610534947,4.40414908876242,4.26683039106624,4.702340139355,4.53087988412109,4.75554064872672
"1562719_at",3.62666075312454,3.71889784820113,4.24718994128876,3.67610424446931,3.71496031463876,4.07594743218813,3.85380762767722,3.59456688517885,4.13101568112038,3.56807411947329,3.89258374668096,4.05374841645422
"1569838_at",3.97889582872681,3.96966161108375,4.54891424589352,3.70905201630323,4.20308564801666,4.53625482440072,4.10070356833985,3.82591996129806,4.6178441483134,3.86441151336626,4.02315919720346,4.78969172908306
"1557147_a_at",6.55693946764781,6.91006417912149,6.67459901933897,7.09741594414099,7.59224255808889,6.87655187987877,6.70717432437256,7.25536573153206,7.22126899854764,6.69510239637735,6.98225918067403,7.50144678996914
"1556113_at",3.36538759350704,3.77430602065259,3.59958122850838,3.29432399834745,3.49890903579421,3.85291262248682,3.07786992621353,3.45171445832445,3.90798102550417,3.28944787270565,3.63809651054395,3.8384961218117
"233486_at",4.80902279391737,4.97850356448167,5.23886674010046,5.06617386025156,4.90290689680213,5.66512940903219,4.9302145758349,4.78914809094508,5.66844936061957,4.67233158323668,5.08597350939452,5.74368280976995
"1568832_a_at",3.10070105425237,2.83071983404664,3.26931970861331,2.6950764874816,2.58209984687738,3.31300489276538,2.96199348072638,2.87380014977907,3.1975348349816,2.86530574489752,2.77680859582192,3.39547965844319
"1553614_a_at",4.15843001240352,3.41124235824059,2.9031286866732,3.31133276673937,3.14584957067955,3.30292830291804,3.18094117100771,3.12061410910603,3.54588422719181,2.86814245575164,2.9026064235946,3.58288985605099
"233522_at",3.20838161878434,3.74200546677574,3.28644351987788,3.43920414721305,3.86817518225377,3.94781678841727,3.91929546141168,3.78688594709785,3.88705901669537,3.76431929536394,3.62471901101017,4.21638430912834
"231602_at",4.28701926670957,4.83730885321833,4.43272412620502,4.42570672486222,4.51292735658798,5.42883313285329,4.92361794587606,4.52434610952938,4.77961852078521,4.35059885478192,4.90985003843047,4.88340124294897
"1564337_at",2.98110889451472,3.22272604185771,2.92792363643902,2.80670361782445,2.97595326780609,3.26154215790145,2.93196502280221,2.92187583238811,3.34231029226023,2.74959603988352,2.75249000041847,3.44189309609427
"1563300_at",4.18968179906639,4.22711857602111,4.67428072760086,4.52962314367649,4.31479781876871,5.03236470894157,4.23103410131352,4.26937475091499,4.94174230998193,4.1049798325089,4.43153228299628,4.73953036320961
"236198_at",5.33133495882876,3.05761461842255,3.53031248784065,3.71047456830358,3.1707722334383,3.82065010322618,2.9390787654944,3.57500964739984,3.41833982931091,4.29309436558578,5.32996920916172,4.53504657574427
"243251_at",4.12850091311488,4.14129608567146,4.50106850253436,4.63235252271842,3.99552240810999,4.49199746951724,3.59891460965571,4.3875322541847,4.28510246371126,3.62995254404663,4.14454580545683,4.6093261884152
"222278_at",4.38808286095353,5.11729257984639,4.94917830939069,4.19297270573598,4.9082288605461,4.95546947880751,4.73953036320961,4.77515218859235,4.86281897622496,4.35087820343423,4.45817117933102,4.79397807240636
"237685_at",3.20418354541921,3.91338474485089,3.97393651449483,3.35906212337698,3.66591063195718,3.80675598526653,3.56977696565262,3.50821058114436,3.68916295164713,3.42194626353241,3.30545331396517,3.87116825312933
"237154_at",5.33098931158608,6.70381243048161,5.76864031647465,5.841557403588,6.78794877376567,5.98845104674105,5.41579663181011,4.96482862583252,5.86419519616885,5.33231345395503,5.46171039090049,6.11149697362946
"209853_s_at",7.45248621477545,7.38027303352526,7.67492500102086,7.74642439438416,7.66839677553033,7.44037196882703,8.08830855535117,7.47509612512599,7.64915997919871,8.25801315640077,8.06605198351625,7.88022463775592
"214895_s_at",6.28929821553974,4.75665769983447,5.58499450635559,5.88987828107253,5.24776079674209,4.95567403765577,6.68311718248593,4.84876580483706,5.2779234204153,6.65921027968545,5.92615799117113,5.53968744362723
"214079_at",8.03987765759773,8.23314328371435,6.58770753295115,7.87563395771593,8.35851195970253,7.40845461921891,6.95823116051105,6.94978285170283,7.88311128926978,6.74613977863571,6.4370173923543,7.70810681546884
"210815_s_at",5.89578100213936,5.08698894199571,5.74111445941899,5.08299966755587,5.44461716877418,5.13627818112694,6.10871740871474,4.6911043228969,5.03947789247816,6.82425803268913,5.77939721763937,5.50744741762374
